Year,Value_PIB Real Hist.,Value_PIB Manufacturero Hist.,Value_Hist. Export. Plásticos,Value_Hist. Import. Plásticos,Tasa de Desempleo,Tasa de Cambio,Productividad,Fuerza Laboral / Pob. Econ. Activa,Value_PIB minero,Value_Hist. Población Mundial,Value_Hist. Crecimiento Pob. Mun,Value_Población 0-14,Value_Población 15-64,Value_Población +65,Leyes sobre Economía Circular,Unnamed: 18,Unnamed: 19
2024,523449999999.94745,-0.03640385489276606,-0.017153127169283147,0.01603198890935852,20.227943740040196,1.3632559251705199,,0.07640938663577941,0.06668451780921252,10319927.02989743,0.9496546352671336,6286530.956789873,40480265.995074,13378051.975934701,0.01394986450134883,,
2024,176894999999.90332,1290811895.0186675,-0.10355899412902332,0.000952010871397494,,245.00472687995273,,4302866.944522298,0.1337236273880869,607949.960825483,-0.1331491775335879,5525823.042797248,55414132.9789866,59258.97553899814,-0.049361064671601396,,
2024,1655679999999.9397,12448992040.01562,2478754.049666725,2707214.030304261,2.4148238009166443,0.7341560627521387,36.687944413379,-0.048131237235151975,0.0683373701759925,34988946.95535047,0.34048869794867953,27322440.031688176,122322209.964034,256006.06818682342,0.06611402752472503,,
2024,21838893330.946472,268239000000.05963,0.1430568283816842,-0.013340151019920624,,23.95552233494891,,8214739.942403757,0.24886556710613106,9592185.996610124,1.3323451274899343,3160670.9937396194,5358725.043957075,2057281.947656077,0.010576363646672299,,
2024,2851091646.034131,-0.06289340779544439,0.014913555230049403,0.01615228658234936,,2.87113168996565,27.593036267452767,-0.03241067338651239,0.07905488201624977,46593235.93870681,0.1899118612607216,2194145.9923149436,1190051.0516068735,1507597.0815688763,0.006157439082460147,,
2024,-0.008286152657330756,1797394341.036569,-0.0567875423929147,-0.06526462148569745,8.850837584105108,199.58071211778133,35.82326525157459,-0.01675997175728015,0.05915611768166787,60501986.080106564,0.3413487604955648,2294730.951451574,2844572.056839723,1730291.008453466,0.07723879427444175,,
2024,9306142171.958721,0.029521103062573176,-0.05172693154241436,-0.02694076390529114,3.755489263378764,0.7822257532655517,,0.021852984602102662,0.029158329647474446,11375158.096363336,-0.4362741303773654,1248192.0789233209,3065823.042566889,476115.00122726045,0.04173981305450656,,
2024,4098360000000.1157,70095141134.99289,28521794.0306587,0.05237604070548815,,7.169238411805602,68.55671972110454,19857477.058227453,-0.08342150062582951,66312066.97732049,1.5522240589890237,1150964.1013228064,2932099.940144078,2180216.014270195,-0.01841350300913129,,
2024,140360999999.9668,52482029330.01694,0.019273473792412166,1314595.050454149,5.628256918216166,124.71920124234747,,4740078.980307079,0.03695866562242037,2343172.9306702497,2.1452954979507326,917869.0558551896,1425035.0072818545,425740.00103905203,-0.07852335360255412,,
2024,202663000000.05835,89335720918.05147,-0.01421450552766692,14220603.012971666,9.632787975516742,115.87104452187475,26.897820024612347,4884263.028698641,0.09812886208788754,38141267.0168296,1.1118318546547452,12438009.032645613,24742191.055477366,690751.9735969383,-0.015787702853055224,,
2024,9577383653.081055,274297000000.0436,0.03767021854395927,-0.02265248771948729,9.314988825973884,0.8972981481139395,,1174957.0638997837,0.16633902688219906,5246095.975894874,1.3482495487084114,1545372.0294940516,5359549.874052691,12284381.017208533,0.02369279251500571,,
2024,137130999999.92151,60747586010.94285,-0.10319425233772457,0.04126329148424715,,4.008632589211462,,-0.022762884871429273,-0.042111596715934424,3684255.0587340565,1.0170585154949627,14451564.016550412,3571404.081285944,1639704.975506729,0.03187541229229653,,
2024,399651000000.0037,0.04100790933777423,7903995.037703106,0.06182436907483189,8.601878111195202,29.9332492177176,,3678754.985935137,0.4516353418981077,82657001.96064267,0.8350306071893968,3590540.9118695892,38719782.93728855,1595561.021402044,-0.06130092048721976,,
2024,551311999999.9741,7843655850.996765,10270858.011888059,12834334.979381656,5.774644443605067,-0.0026491556416533236,52.62357438325868,4340007.003305729,0.5254039374543453,266278000.02722567,0.7699852381873817,11003604.976210251,1664819.955513175,1433291.1156255316,-0.03246777112625506,,
2024,598493999999.9701,0.0036437049007757697,-0.049797399539161624,1191537.9272490158,1.8051096455824815,19.674587306102584,,4692780.916218952,0.040012648842977054,304093966.0056997,0.17000993304179732,1481076.0409892967,1496353.0383058002,1154363.0330081221,-0.14773316835541184,,
2024,134621000000.02777,24703215080.00366,-0.07166619641903423,1508729.0224567463,,4.055208760827184,74.92064163035626,43372704.02556489,0.08984595719650268,56108329.966186926,0.6521609358198837,800242.957651395,1496353.0974576753,2741667.9905660967,0.01731999804584608,,
2024,55595445471.96886,3164202060.992488,0.00606636413728137,0.045688413870372174,12.724222205342434,1.950913498961197,,172409.93975755773,-0.012482022491328102,38469512.01200249,0.05439303616760771,1650174.0077713316,17871015.953296226,3846858.0127782235,-0.08570458365988981,,
2024,134620999999.9752,0.05958537485535325,0.07036190683838818,0.02937417631690384,7.350300990500898,4.01030676898113,,0.039485316381187685,0.059553163801719884,62276270.04392663,1.372759926905546,963224.0578477945,214781.96072483552,333833.98400794814,-0.02291983677898306,,
2024,1257649999999.9917,851654999999.9958,-0.011404661599851712,2646973.07825396,9.322440041427011,0.8931706730007588,,5216903.978452884,-0.006987620131708153,63258810.00434243,0.4250625143247133,11366285.05864944,19048367.062757082,811382.9908085588,-0.04488256972828206,,
2024,489617999999.9813,-0.055977306419158435,-0.04263425081164199,0.07846503327640718,,0.9625964097839166,,-0.025519805461396258,0.027295356416137687,15127799.004864233,0.7176513796099104,0.04685861364437659,37892939.008221634,1272755.9944138248,0.03364580153304963,,
2024,110803999999.94131,1857684742.9803236,22499546.009564415,2854220.984730135,,74.73167072462535,83.90731694277778,29861692.951067302,-0.010680274521934348,362006.9563608286,0.5221308822650996,5893763.014184419,40568940.98759325,2926491.0237640035,0.019194390927328105,,
2024,13834219728.039795,0.00893473584052378,0.09104359050617371,0.009949719278855972,6.767808226338343,7.059402526359674,,4873326.027049971,0.09850074342922702,365622.0572102399,-0.18936859325089855,1002124.0398893239,2940197.010490171,270781.04533958266,-0.036685433361794244,,
2024,11429333038.052427,2812286762.061461,6085184.02156499,-0.024826742100652208,6.764885830783556,,63.84631002527887,0.02672383090449337,0.11512942366771628,2323619.052227329,0.9300639851718506,1413787.9879302313,38111259.10922495,844105.1054604081,0.007712251746209048,,
2024,163520000000.01718,10737963393.030155,0.0269700994104704,173143.94889681516,2.5210032042142254,0.7168898309654483,,-0.022757644202427416,-0.059490040294716384,4058670.9794720407,0.24988018835652032,11474352.085154237,3990432.0384957525,18166266.03242248,0.033774764272713656,,
2024,20434922246.98117,3633904356.9574733,0.06113993179852781,-0.048171965240099514,18.05521289257337,0.689114212987767,62.605901314578524,2818183.0898823547,0.26261267066893934,19720736.99378558,-0.8424811976775668,-0.07953854978187333,2017275.0177646647,1542373.945157825,0.015183935370989594,,
2024,35942270685.96474,13990757858.12426,7314314.02362787,556399.0358510676,5.424569494471378,4.197905964330381,40.717367754518214,0.0017149337086304678,-0.04651023192681286,50311637.07071103,-1.326014512144856,3535934.003397205,13077545.028990574,89714.93595252154,-0.16877794215713582,,
2024,265763999999.9648,65444863056.01324,2772986.9609515145,0.015144376034322147,,,,1709912.9993020706,0.06541157349301309,10278886.943321459,1.4742525282010235,876690.9764420824,2355829.0207826374,1327918.9966431055,0.11542666245202267,,
2024,3468150000000.1177,0.06376953689995074,-0.08722824759490182,0.04449804202504197,7.108995547624541,1.1141251453131398,,5377902.002965292,0.14080196959754976,3753012.0302144196,1.6813653717575001,5653524.034120527,5562831.045666759,9880743.050021349,0.026886894719449075,,
2024,149988000000.0469,90192085975.99242,-0.04608265598891312,1342946.1265810705,4.2187064059397335,3.872495311053423,,-0.034015939859389374,-0.04800811493076587,18607583.972069312,0.35661184520308126,907386.9830253774,4735520.968087571,3506853.9896022975,0.05616745921972395,,
2024,14751508133.957994,0.02666796223527247,-0.05523631525488374,15086321.02499338,6.496770570136506,654.161788590252,,5418599.950307752,-0.0581281038203486,16281779.088903895,0.023549819591104804,1545372.120906366,34595846.99659602,681867.9903772412,-0.03612583706235705,,
2024,258528000000.00824,20884460329.041973,0.032965405975566374,20231289.96060397,2.2917053658576805,59.37008401937023,,-0.01867653422046228,0.1370992670131874,3329800.0031723366,0.928224765663608,13286252.045786098,1972704.9990058907,719055.0449943859,-0.04669354222955211,,
2024,85584105993.98187,0.0609097355877128,0.03991740256745539,0.051756341033747946,4.17524457198699,6.696295112247956,81.68415108097243,0.03169918077293784,0.12141990372218282,287625193.0630189,-0.05130910864015691,20464625.950070262,1504615.9536758217,592989.9986616261,-0.026512095737346232,,
2024,0.029190018807814536,24587080815.052868,1423850.008778603,-0.040325614617055444,3.269611744273413,1.407212707535246,,-0.09256557498703566,0.023877775137611176,13884576.961933633,0.8894206912961649,8354014.866697734,24318229.94508706,2741668.05172051,0.100007283305334,,
2024,123330000000.02718,0.04360985000364889,-0.06343459884215866,0.08741684423923717,,0.39216785215790817,,2985854.9250235297,-0.012412804741283721,35704497.93757357,1.1726900179680355,1419393.9431025507,261953.06982185133,7366716.924759055,-0.015894024533535316,,
2024,278285000000.0542,-0.015754336559705432,0.0893298511963348,-0.09857245793360053,4.800605655307158,59.340269780880334,56.54629405104934,-0.030377703536066388,0.03605282061208756,37961528.988287024,0.5354302316714458,9310228.028073613,5661078.035438087,7470041.023835142,-0.003183551015979131,,
2024,63833440101.95747,-0.02858730209780307,-0.020810510691979426,-0.027327447516788173,10.318717050339428,0.8953690446668331,,2879818.910295838,0.04649215273719097,37792165.013134174,0.46890796221690123,6244458.986836352,81373643.0884374,218809.91118879526,0.09281616286344932,,
2024,1374630000000.0051,17743715148.016632,0.030174050515076836,0.031106913655549014,12.409614484472641,0.7321685728471877,,4672994.929164484,0.006588339720875164,3572199.974463416,0.4979490974221368,-0.028685925485595117,64621123.025233865,63405.01333216666,-0.018045853965095865,,
2024,128813999999.91257,0.04665640361705347,1489827.0024662418,0.05887604969122717,,1.6330996937670397,64.18956115998841,0.040473115149148184,0.02725041762089174,5918002.037915371,0.17442611447412054,1188941.96383054,39190392.0159874,387312.04503264546,0.0007840696933691856,,
2024,22721869807.937134,-0.011136035038830353,5717306.010433174,-0.03384915631450912,4.30752377424021,-0.0075592210584860126,,-0.021913117207319897,0.024099437988221412,23449807.989502322,-0.8216537833234827,2473317.0414913185,2229894.989813268,2149969.918592322,-0.06628455812130947,,
2024,1389660000000.0442,288670000000.0533,0.02840920016701989,-0.04291289839266618,6.839856670065961,0.39809849171738126,,54114273.95770512,0.08570431268863479,8879919.895928143,1.27384278421438,66300.98344415207,3200042.0504128854,484986.88523807545,0.09725219291133187,,
2024,211876999999.95245,22517047099.07263,-0.034801008080047595,0.007418359581818869,11.263285932169714,5.140022881198982,48.81031282704854,0.006997867335230929,-0.06010714539762755,8882800.0276406,1.4168456341808944,2030692.9782434655,346508.9363559082,10038716.04254991,-0.0379625492009067,,
2024,1789109999999.958,19036656037.954185,0.06527012131325831,23405025.095449694,5.369998803446691,,,8439259.005749544,0.050000377820784404,52799999.95587315,0.49608548229468297,7691701.04972492,3462553.0152301197,1000299.0224706443,-0.008620352457422443,,
2024,123681999999.99959,154392999999.95816,8194935.9210247295,2980406.923081118,6.744081730931498,6.253383527185293,,0.058230164598153666,2.9981566859975057,8840997.98192013,-0.004587200216718378,8908209.078100618,31194202.046230484,11673802.945072308,-0.16712022373219873,,
2024,201158000000.03473,-0.007018752945266823,-0.051927815301794224,715837.9842939952,5.700389092436311,7.15722340245604,85.1758888348863,4810572.911022844,-0.02024509752724512,0.07765656017696779,0.25795981892768427,2505228.9443064937,3417183.9957788126,2926491.0122179207,-0.008530564132655627,,
2024,121166999999.94696,92644934399.01538,1169154.0646214688,11689856.01300925,2.3405409782766484,48.040312596093365,42.51102416068843,-0.04632188361382251,-0.00797792534117026,12790150.088640586,0.8129247882537867,33872026.058907054,37303345.022055425,2471684.972928072,-0.0038591173519849937,,
2024,146517999999.82596,56788044058.97377,0.02950023805522356,-0.03979746816205999,6.533165333721647,0.9062227242452694,70.76983988830638,4739163.970149409,-0.021107170540603973,8448232.971225329,0.14022116913553828,-0.005523675208154721,34487497.07922145,10653433.991042675,-0.020827021856851764,,
2024,24309279705.95649,0.06761013394335723,0.12701955488407168,-0.039969310885496455,,39.08497775086614,,0.01955682473882151,-0.06724800127384965,62249855.02888933,-0.8218782948220618,58370017.04590951,2770911.9885095125,377377.9865831305,-0.0869331724478884,,
2024,125968000000.06029,7797509030.021203,0.003417522182656517,-0.011669580730422596,7.090130837488268,0.9505223819684154,,1174957.1445947618,-0.02253788727051398,33247297.972386274,0.8875628218559852,2895130.032778972,6289376.020988861,1568278.933463994,0.027266673768017877,,
2024,141942000000.01715,0.0019723524120369746,0.08502146482295464,0.01463549130247374,5.199245511241599,182.40131872284087,159.1681160826081,4529322.0293190535,0.03179931992866458,10203007.98565635,0.4103159885767241,1513942.0010015399,4619218.051164985,11809552.045054784,-0.09501063413498773,,
2024,4579630000000.066,-0.07179547619342638,-0.09287393913317017,-0.009753082324833108,4.754444231048253,34.61210254494038,,5223670.98670614,0.02304323287720697,8397803.96971123,1.199496336800373,8693310.00311796,65876368.98407306,249835.94704668206,-0.08283785492273804,,
2024,322806999999.9434,50949570872.93421,2235550.929324251,0.07327828261829826,5.307270971126142,4.405214850921552,,14776359.939335905,0.14557950450954948,57598185.91378281,0.2507562220906965,1635262.0334135608,38925505.94605384,684350.0046327155,-0.01300444352088433,,
2024,131763999999.91803,0.014050462514090315,0.0447762768708487,0.029630188920087522,2.7500301704258137,107.78739948026642,,31537675.933078893,1.2188229215144941,40223509.00475276,0.5256539885263497,52200409.945175655,3488846.0364795197,91948.03260285746,0.060578187694242384,,
2024,5055590000000.023,63242956036.89337,-0.08701839128072426,0.019158201160753598,1.1074225141825529,,,0.045157263577139554,0.0007441451520465571,9848382.01440827,0.7953958819096109,78317.94286004287,7290315.00578501,896588.9584961818,-0.002395479434710662,,
2024,1684900000000.012,18794188639.050632,997851.9901316196,4416103.051382681,22.11208698247723,0.0650314606645834,,-0.0397388795524507,0.009343071959003952,10805807.966449913,1.1713667979904827,980805.1040456932,40189219.998672366,2221968.986256297,0.014895563873925453,,
2024,0.015277716018862922,909542999999.9921,0.058360454182357926,0.020040144570746155,5.316730890931747,4.300691810478683,,5439793.982295832,0.09223917508453637,77720436.05438958,-0.14683164814537586,12550566.058384815,15426531.008494388,747604.9745618567,-0.03356938231828419,,
2024,438994000000.04663,0.16215464847973668,1271742.0250585633,-0.022159331365073393,1.7287242171658996,0.9456097274471276,,2433372.082863454,0.023887127142748335,59647576.97819599,2.9767605429780377,12563991.049622333,74318578.94090733,1228790.0862246933,-0.03367428835649474,,
2024,853499000000.0211,1173586710.1153958,0.0005547610159789697,3541578.9868423776,10.053699453218977,24.968873550096678,,-0.08573113102660587,0.07964395319116638,9514715.968139408,0.8963551451721861,11777433.99219238,6673750.987505596,51458777.04574497,0.04406245513472426,,
2024,1864980000000.0203,-0.009072453462375838,-0.02245537344146576,-0.056471810680571013,10.713452004664992,1.034706455042798,,58544385.01352419,0.11991654749966607,5041992.026325156,-0.03837181311691168,10900546.918056764,11014381.035726815,1236129.037993591,0.06161284565663055,,
2024,1172040000000.0356,19584294260.994682,0.010111293729598235,2511052.1002439093,9.372332497575865,0.9111268104118097,,-0.04518194850154811,-0.0035842200485160535,11850213.922865901,0.1331968636496063,883055.9734890372,2709685.9998667715,12545432.110520817,0.0555332049972077,,
2024,878954000000.0251,2949333794.049779,554923.0288624186,0.04653619848670318,2.7613870273795103,42.56134991219489,,18341629.081813544,0.4222401954703545,10668095.045333952,1.191297141716851,27407991.02050306,7070910.97419812,1224168.0176053399,0.030828018366444748,,
2024,1314380000000.043,115265000000.08516,-0.033044716849309146,-0.12797908765752478,6.144337165298951,0.8305822032508304,,-0.04692891262458758,0.008153664290208652,4560154.979891542,0.620451929953577,12708640.057541002,5368881.963030325,2478415.983202136,0.01639122084462987,,
2024,0.05042604123892909,151196999999.9181,0.018586801400602367,0.06665642163214959,,3.140292069195434,,0.0334458586264026,0.0020612573131625553,9967379.049464304,0.007902128628518128,12799539.02141647,53853384.01359164,237033.92800861708,-0.07174511474301364,,
2024,490050000000.0766,23262942261.910683,0.05392153720993553,-0.07329663202203071,7.759089159091731,0.5134412654763573,,-0.0904088351075931,0.008021954388008968,126631000.06440653,0.3056613452848015,20464626.022814356,180217571.04206774,8277244.965023562,-0.028404021118613395,,
2024,272237999999.96753,-0.031101740277719073,-0.011123906664992916,0.02603344889881398,5.449852434542237,2.382663514173763,,5980808.077663908,0.03393698551761883,4986431.032007672,0.17722839730095413,18438861.99142925,38214317.0512998,751580.0079630316,-0.03568819817681012,,
2024,10227087165.024029,2571738820.0291367,0.0034061425070325856,-0.11020128767556708,,24.983975020470137,,1467158.0459861928,0.010123801691228286,98625551.95940134,2.03709591037359,513684.0324866973,49858691.97219797,735920.0465693194,0.0035769539726480653,,
2024,150253999999.98148,0.024843679525379858,1058205.0241889418,-0.021406467064828662,3.331433450411958,123.55568342201919,,-0.027809643839158977,0.010662389097815944,38011734.93745842,0.1565946299052863,82642.95454577473,80648759.08124644,725978.9673054271,0.03892038941243281,,
2024,-0.041677949363963344,10588521466.053488,0.0275667108044872,0.06704667538709196,,4.00049069001982,67.93972324026637,20447306.019649155,0.003833134166817335,4764689.928296367,-0.3176395071182326,12301853.006211858,12567366.00569239,382426.0791835051,-0.016867010066069377,,
2024,-0.03447701605401831,17516343425.940014,9760935.04392268,5726656.0698316945,4.677090964510052,,,2487326.0478663365,0.16576752664484415,5831404.055145535,0.4451947146762155,1187585.988530394,22956615.918012388,394891.9230205564,-0.12465941201888048,,
2024,0.024747775878076275,-0.11580719314844384,-0.0507187477990975,2253422.0153387696,,759.0071979954294,40.73595521455932,0.007641614037879931,0.04553794109474443,29302310.993259996,0.4013805534681764,17684465.07227013,6364067.005942931,8679334.98122661,0.06310771118306774,,
2024,224722000000.0209,13762147262.0429,-0.026446125119265515,0.039373239661892816,2.8029769968115494,1.2619750801086567,45.529871456815734,-0.01942735996310707,13.153269442979488,8550332.97003891,0.7069731346846886,5746484.857216227,2403554.949841779,49411.02018961579,-0.044869566341558934,,
2024,79405011125.02002,106991999999.95859,-0.02459393460248269,-0.07067851129042062,,1.0668436615889263,,8539974.99509566,-0.11213498537354814,13666334.993395893,-1.0398178312035322,31872136.992415458,11561484.02046505,3435524.0065585817,-0.04211793751469853,,
2024,10581899999999.988,19899514311.899075,-0.045195608258133846,0.02691666363349989,6.6482386385369585,2.75384611431685,,0.0055012462444620465,0.007960211257505383,5111300.05403106,0.2801909023425704,33848367.012461334,7363315.013906035,786157.0238362643,0.03224242838291459,,
2024,228221000000.00018,42776199656.007256,505133.91007930395,707109.0425485371,3.8913189890391204,10.60900288454011,,1463941.0028171241,-0.021518601956995207,263725.03893698927,0.4618659403839622,1795439.9073229462,5349936.9238442965,1522247.006425632,-0.02579404496115601,,
